@relation 'aVSDxiangliangdata_0.5_50: -C 11'

@attribute biaoqian1 numeric
@attribute biaoqian2 numeric
@attribute biaoqian3 numeric
@attribute biaoqian4 numeric
@attribute biaoqian5 numeric
@attribute biaoqian6 numeric
@attribute biaoqian7 numeric
@attribute biaoqian8 numeric
@attribute biaoqian9 numeric
@attribute biaoqian10 numeric
@attribute biaoqian11 numeric
@attribute weidu1 numeric
@attribute weidu2 numeric
@attribute weidu3 numeric
@attribute weidu4 numeric
@attribute weidu5 numeric
@attribute weidu6 numeric
@attribute weidu7 numeric
@attribute weidu8 numeric
@attribute weidu9 numeric
@attribute weidu10 numeric
@attribute weidu11 numeric
@attribute weidu12 numeric
@attribute weidu13 numeric
@attribute weidu14 numeric
@attribute weidu15 numeric
@attribute weidu16 numeric
@attribute weidu17 numeric
@attribute weidu18 numeric
@attribute weidu19 numeric
@attribute weidu20 numeric
@attribute weidu21 numeric
@attribute weidu22 numeric
@attribute weidu23 numeric
@attribute weidu24 numeric
@attribute weidu25 numeric
@attribute weidu26 numeric
@attribute weidu27 numeric
@attribute weidu28 numeric
@attribute weidu29 numeric
@attribute weidu30 numeric
@attribute weidu31 numeric
@attribute weidu32 numeric
@attribute weidu33 numeric
@attribute weidu34 numeric
@attribute weidu35 numeric
@attribute weidu36 numeric
@attribute weidu37 numeric
@attribute weidu38 numeric
@attribute weidu39 numeric
@attribute weidu40 numeric
@attribute weidu41 numeric
@attribute weidu42 numeric
@attribute weidu43 numeric
@attribute weidu44 numeric
@attribute weidu45 numeric
@attribute weidu46 numeric
@attribute weidu47 numeric
@attribute weidu48 numeric
@attribute weidu49 numeric
@attribute weidu50 numeric

@data
0,0,0,0,0,0,0,0,1,0,0,3.772872,-0.248735,0.062685,0.021715,-0.136479,-0.024503,-0.031962,0.043683,0.054721,0.176927,-0.019511,0.078885,0.076091,0.050655,0.107142,0.090827,0.20019,0.046336,-0.038307,0.034644,0.024567,-0.033565,0.155895,0.069365,-0.008939,-0.00007,0.051902,0.135518,0.095891,-0.01941,0.103915,0.087313,0.314438,-0.001434,-0.137951,0.036153,-0.002873,-0.123816,-0.025258,0.005447,0.229902,0.321358,-0.034628,-0.154894,0.125364,-0.169568,-0.310278,0.25704,-0.159124,0.243472
1,0,0,0,0,0,0,0,0,0,0,3.774736,-0.205124,0.177144,-0.120467,-0.083775,0.061616,0.033882,0.060898,0.092857,-0.071997,-0.092873,0.073971,0.100048,-0.099237,-0.027324,0.038351,0.095288,-0.058041,0.004003,0.028243,0.011227,-0.04241,0.04632,0.030539,0.015639,0.003496,0.077615,0.089634,0.02403,-0.007704,0.090907,-0.02412,0.102655,0.078843,-0.115552,-0.051668,0.011288,-0.053567,0.065576,-0.140318,0.034893,0.15713,-0.015819,0.031666,-0.063653,-0.075915,-0.094116,-0.102046,-0.013241,-0.24823
1,0,0,0,0,0,0,0,0,0,0,3.763218,-0.119703,0.092636,0.100266,-0.243234,0.113758,0.036124,0.055252,-0.099582,-0.11731,-0.151991,0.130663,0.295049,0.082712,0.098892,-0.180792,0.082887,0.103737,0.052776,0.096765,0.102511,-0.109944,-0.058829,-0.015133,-0.035334,0.0047,0.049342,0.057628,0.095558,0.034531,0.035491,-0.078807,0.0738,0.029736,-0.099098,0.103168,-0.169966,-0.14551,-0.08379,-0.100761,0.012936,0.058484,0.189145,0.078401,-0.005579,-0.098331,-0.134814,-0.076704,-0.096079,-0.213829
0,0,0,0,0,0,0,0,0,0,1,3.779568,-0.265826,0.170239,-0.09723,-0.041633,-0.134704,0.007626,-0.146362,0.056143,-0.074548,0.005995,0.113285,0.074386,0.08598,-0.130416,-0.026992,0.037385,0.031186,0.014572,0.043804,0.031771,0.113157,-0.039903,0.006521,0.070097,0.008575,-0.037232,0.088226,-0.011934,-0.022261,0.003345,0.10036,-0.008778,-0.074671,0.044056,0.009038,0.055293,-0.08042,0.01725,0.030283,0.041535,0.013346,0.066197,0.018624,-0.078842,-0.037499,0.09313,-0.044432,0.093987,-0.120528
0,0,0,0,0,0,0,0,0,1,0,3.762849,-0.104399,0.274441,-0.16673,-0.054587,0.162534,0.039449,-0.029851,-0.025809,0.027427,-0.04909,0.113618,0.18755,0.080183,0.018643,-0.046236,0.027101,-0.021217,0.105534,-0.019838,-0.023706,0.009349,-0.066432,-0.039381,-0.244656,-0.044629,0.109433,-0.047202,-0.00309,0.015523,0.123693,-0.072792,0.026302,0.13006,-0.056426,-0.190925,0.103343,-0.011795,0.101937,-0.011182,0.10566,-0.079044,0.028258,0.130658,-0.0213,-0.026322,0.100881,-0.079066,-0.098255,0.081314
0,0,0,0,0,0,0,0,0,1,0,3.758956,-0.24153,0.064195,0.244553,-0.209999,-0.211039,-0.148754,-0.078463,-0.03043,0.132366,-0.431159,-0.574359,0.046852,0.132981,0.21495,-0.047025,0.205267,0.380377,0.710741,0.46828,-0.359146,-0.121228,-0.180624,0.351049,0.179868,-0.076487,0.04728,-0.435072,0.041896,0.246399,-0.025155,0.042471,-0.145727,0.113574,-0.346703,0.044239,-0.109107,-0.038211,-0.068399,0.026848,0.023434,0.059537,-0.304884,-0.304172,0.138057,-0.219535,-0.084507,-0.153101,-0.137022,0.114068
0,0,0,0,0,0,0,1,0,0,0,3.74712,0.013732,0.327793,-0.071418,-0.019407,0.171038,-0.093643,-0.009528,0.13358,0.057292,-0.055262,0.20943,-0.174034,-0.041616,0.091902,0.321498,0.051042,-0.104023,-0.203082,0.102473,0.36209,0.157419,-0.323573,0.508226,-0.018663,-0.576141,0.472956,-0.163696,-0.135637,0.036107,-0.13385,0.088761,-0.121498,-0.263152,-0.041997,0.141576,-0.013099,0.280279,-0.075356,-0.61903,-0.184721,-0.083756,0.339288,0.084197,0.113841,-0.107154,0.241845,-0.107367,0.130987,0.112628
0,0,0,0,0,0,0,1,0,0,0,3.781466,-0.256662,0.119946,-0.076248,-0.156673,0.009725,-0.043091,-0.025734,0.076286,-0.009096,0.027706,0.074422,0.013212,0.00003,-0.012331,0.028255,-0.00813,-0.021374,-0.055885,0.011257,0.091697,0.058119,-0.087919,0.104993,-0.027587,-0.123376,0.066818,-0.057137,0.037657,0.023008,-0.000572,0.045576,0.013264,-0.067737,0.034911,-0.105529,0.000268,-0.024871,-0.04177,-0.129107,-0.090225,0.001187,0.065334,-0.051728,0.086094,-0.064573,0.051147,-0.039548,0.036686,0.03357
0,0,0,0,0,0,0,1,0,0,0,3.75407,-0.029437,0.29777,-0.096443,-0.048585,0.166351,-0.05534,-0.002807,0.116158,0.042386,-0.044523,0.187833,-0.101714,-0.021664,0.037068,0.229531,0.028386,-0.133244,-0.180718,0.091171,0.269399,0.145975,-0.25876,0.44857,-0.003351,-0.475685,0.35887,-0.145647,-0.08009,0.056766,-0.086273,0.078844,-0.137617,-0.170134,-0.097149,0.070733,-0.00281,0.29242,-0.091216,-0.579002,-0.173196,0.001744,0.324753,0.073806,0.0046,-0.108936,0.199004,-0.107012,0.15312,0.114614
0,0,0,0,0,0,0,1,0,0,0,3.757399,-0.045833,0.33576,-0.155651,-0.015996,0.139323,-0.062566,-0.016841,0.115674,0.029617,-0.048881,0.153785,-0.108486,-0.022272,0.081724,0.203648,0.025646,-0.044539,-0.079536,0.037873,0.172216,0.088188,-0.173757,0.326244,0.004428,-0.308721,0.342814,-0.061736,-0.115096,0.006627,-0.075123,-0.012527,-0.049276,-0.169659,-0.02032,0.12582,-0.006259,0.126559,-0.026449,-0.393982,-0.086908,-0.001324,0.173669,0.085319,0.027483,-0.072328,0.237975,-0.051232,0.051724,0.070498
0,0,0,0,0,0,0,1,0,0,0,3.776669,-0.228619,0.111849,-0.017579,-0.177978,0.018276,-0.091321,0.005069,0.074166,0.019294,-0.006719,0.01999,0.008111,0.051154,-0.017062,0.07195,0.055538,-0.025266,-0.117917,-0.003937,0.125951,0.148141,-0.048383,0.114554,-0.00142,-0.029721,0.087005,-0.13878,0.040469,-0.152117,0.131264,0.085528,0.062554,-0.128022,0.125874,-0.212219,0.02926,-0.194195,0.138325,-0.055816,-0.050418,-0.041044,0.110393,-0.039754,0.133606,-0.16518,-0.199205,-0.016239,-0.093068,0.063191
0,0,0,0,0,0,0,1,0,0,0,3.743184,0.006877,0.38462,-0.059658,0.067854,0.018616,-0.222082,0.017584,-0.002201,0.189785,-0.167482,-0.200361,-0.052087,-0.011918,0.206139,0.2038,0.084948,0.056544,-0.264293,-0.046243,0.309654,0.234782,-0.181132,-0.191031,0.07073,0.052942,0.143976,-0.115319,-0.005226,-0.259674,0.119954,-0.151125,0.044389,-0.271025,0.298864,-0.03134,-0.022844,-0.469825,0.255958,0.148846,-0.006549,-0.139601,-0.031834,-0.079068,0.261759,-0.122411,-0.249763,0.002566,-0.074558,-0.10156
0,0,1,0,0,0,0,0,0,0,0,3.776725,-0.268652,0.12288,0.00642,-0.152219,-0.082924,0.03961,0.093136,0.206127,-0.0822,0.442702,0.051512,0.13255,-0.079343,0.381727,-0.092353,0.038833,-0.363305,0.224114,-0.014862,-0.095843,0.249954,-0.138471,-0.111382,0.068573,0.046786,0.003635,-0.069053,-0.012076,-0.068999,-0.155907,-0.057009,0.061254,-0.055806,-0.027027,-0.005611,-0.02201,0.109659,0.014415,0.037659,0.176533,0.066446,0.130132,-0.058732,0.001716,-0.020397,-0.070328,-0.232191,-0.110843,0.098705
0,0,1,0,0,0,0,0,0,0,0,3.776187,-0.268744,0.120816,0.014479,-0.150009,-0.088626,0.042457,0.105271,0.212026,-0.084416,0.469046,0.049358,0.139463,-0.082023,0.399602,-0.096474,0.043434,-0.379348,0.23348,-0.012957,-0.102532,0.25691,-0.15056,-0.116145,0.072969,0.050798,0.000073,-0.065084,-0.017144,-0.077749,-0.165663,-0.054157,0.061231,-0.055764,-0.028042,-0.003119,-0.027369,0.111914,0.016676,0.033235,0.185169,0.059858,0.129152,-0.051599,0.008178,-0.022002,-0.071523,-0.232526,-0.113958,0.09825
0,0,0,0,0,0,0,0,0,0,1,3.768592,-0.263671,0.257163,-0.091881,0.181838,-0.377432,0.019443,-0.444861,0.127377,-0.425101,-0.005624,0.173946,0.046785,0.416306,-0.068925,-0.091456,0.421527,-0.053337,-0.338604,-0.157945,-0.16076,-0.316623,-0.027778,0.162804,-0.057608,0.191366,-0.081111,-0.224808,-0.06598,-0.148397,0.030633,-0.027707,-0.145921,-0.033633,0.071257,0.184328,-0.038371,0.119192,0.119316,-0.045464,-0.049611,-0.059023,0.066779,0.170527,0.036741,0.052161,-0.013055,0.061514,0.127347,-0.192023
0,0,0,0,0,0,0,0,0,0,1,3.769057,-0.263698,0.253271,-0.092302,0.172472,-0.366857,0.017338,-0.434537,0.126637,-0.415589,-0.004285,0.171472,0.044825,0.405922,-0.066715,-0.089148,0.412552,-0.05101,-0.330555,-0.156982,-0.159088,-0.312224,-0.028663,0.160404,-0.058289,0.18744,-0.076835,-0.222629,-0.062889,-0.145047,0.026134,-0.026352,-0.141063,-0.032354,0.068512,0.178646,-0.036585,0.115495,0.116222,-0.045885,-0.046577,-0.056199,0.064932,0.167366,0.035371,0.053909,-0.011263,0.062053,0.121198,-0.185048
0,0,1,0,0,0,0,0,0,0,0,3.778211,-0.272525,0.128486,-0.017904,-0.152644,-0.069636,0.024952,0.081271,0.186371,-0.071902,0.402947,0.054617,0.126519,-0.066709,0.339734,-0.085722,0.037939,-0.335959,0.202435,-0.009294,-0.095396,0.225687,-0.138953,-0.103097,0.063513,0.04357,0.006295,-0.054793,-0.012792,-0.072577,-0.152721,-0.046309,0.05335,-0.054826,-0.022547,0.000642,-0.021294,0.095719,0.01574,0.030042,0.164967,0.052983,0.116868,-0.04479,0.004808,-0.020748,-0.068121,-0.212855,-0.094419,0.090118
0,0,0,0,0,0,0,0,0,0,1,3.772852,-0.243464,0.219043,-0.125471,0.058964,-0.171971,0.01206,-0.260158,0.097051,-0.283325,0.00874,0.125294,0.011212,0.244887,-0.024575,-0.053676,0.301426,-0.048095,-0.240766,-0.140325,-0.156347,-0.27153,-0.039659,0.147413,-0.098384,0.140323,-0.029994,-0.197309,0.042255,-0.145934,-0.024978,-0.072145,-0.121006,0.044246,0.073409,0.08447,-0.058746,0.105373,0.050958,-0.031157,-0.053782,0.007495,0.058217,0.101912,0.046406,0.024908,-0.083441,0.056915,0.09215,-0.111588
0,0,0,0,0,0,0,0,0,0,1,3.779837,-0.252262,0.124245,-0.038354,-0.182812,-0.021692,-0.03539,-0.040134,0.06891,-0.033688,-0.004299,0.035864,0.012015,0.076873,-0.083481,0.013348,-0.030693,-0.148747,-0.111677,-0.172623,-0.040746,-0.041054,0.086704,0.075752,-0.04074,-0.069062,0.024489,0.076263,0.000597,0.117869,-0.103034,0.056625,0.02147,0.140244,-0.073243,0.077361,-0.009825,-0.021036,0.038538,-0.012647,0.037747,0.038526,-0.185256,0.061171,-0.127992,-0.227437,-0.000604,-0.032588,0.07199,0.163446
0,0,0,0,0,0,0,0,0,0,1,3.779715,-0.251098,0.12336,-0.035445,-0.183002,-0.023748,-0.036952,-0.037562,0.067457,-0.032542,-0.006034,0.031835,0.01369,0.073742,-0.08064,0.008798,-0.032628,-0.144671,-0.109467,-0.168413,-0.043264,-0.035191,0.085193,0.074184,-0.044791,-0.06457,0.02349,0.076719,0.002766,0.11212,-0.098823,0.053006,0.023017,0.135738,-0.07485,0.076899,-0.010487,-0.021819,0.036264,-0.016788,0.035252,0.03003,-0.180612,0.058163,-0.123237,-0.22051,0.002614,-0.031111,0.066963,0.156169
0,0,0,0,0,0,0,0,0,0,1,3.773379,-0.263874,0.215373,-0.102195,0.086108,-0.258285,-0.007088,-0.35191,0.121364,-0.345112,0.004615,0.164491,0.021108,0.328248,-0.026128,-0.080113,0.381097,-0.057072,-0.299058,-0.183556,-0.163383,-0.345348,-0.042106,0.146311,-0.0894,0.184073,-0.05344,-0.24292,-0.023443,-0.150212,-0.006186,-0.049732,-0.14503,0.012399,0.055258,0.120359,-0.029289,0.11587,0.091064,-0.038106,-0.035714,0.015235,0.09806,0.123865,0.069935,0.052129,-0.046549,0.031779,0.084579,-0.153891
0,0,1,0,0,0,0,0,0,0,0,3.764663,-0.122488,0.350492,-0.191941,0.049689,-0.038279,-0.105992,-0.048372,0.000201,0.070058,0.002369,0.088074,0.049612,-0.113171,-0.040909,-0.016974,-0.165866,-0.055682,-0.066159,0.080413,0.074391,-0.080034,-0.082108,-0.169832,0.066684,-0.006858,-0.08539,0.005654,-0.092627,0.062657,0.03665,0.050686,-0.166129,-0.026584,0.021301,-0.025113,-0.085288,-0.119089,-0.024916,0.065635,-0.01018,0.065727,-0.023467,-0.044797,0.024591,-0.090577,0.097781,-0.027443,-0.014936,-0.013089
0,0,1,0,0,0,0,0,0,0,0,3.756794,-0.120628,0.317356,-0.038738,0.04791,-0.157405,-0.055041,0.042991,0.017089,0.276641,0.082759,0.139548,0.115862,-0.366335,-0.059886,0.061294,-0.269857,0.039888,-0.214176,0.11218,-0.154733,-0.274137,-0.029211,-0.165872,-0.089923,0.060102,0.005176,-0.155914,-0.11842,-0.084261,0.033349,0.065715,-0.353092,-0.1391,-0.112381,-0.044825,0.153147,-0.134209,-0.094927,0.148989,-0.223984,0.011746,0.085117,-0.034014,0.024763,-0.174076,0.107966,-0.089158,-0.070945,0.058473
0,0,1,0,0,0,0,0,0,0,0,3.756972,-0.081711,0.271477,-0.139925,0.09982,0.096705,-0.347696,0.157287,-0.015118,0.044925,0.35377,-0.17109,0.084205,-0.017963,-0.464845,-0.09928,0.24031,-0.117331,0.189224,-0.079102,0.212264,-0.187431,0.022191,0.035924,0.019483,0.057228,-0.035108,-0.022739,-0.041506,0.1879,0.099432,0.054909,0.060505,0.069056,-0.009464,0.089529,-0.124335,0.03188,-0.300143,0.03178,0.047711,-0.204324,0.080968,-0.036974,0.078305,-0.034873,0.141637,0.029111,-0.004239,-0.069808
1,0,0,0,0,0,0,0,0,0,0,3.737512,0.157405,0.609798,-0.371254,0.243879,0.196135,-0.273392,0.065001,-0.006232,-0.001008,0.102702,0.017616,-0.022851,-0.142995,-0.136673,-0.069292,0.023093,-0.071623,0.059693,-0.001158,-0.047674,0.129093,0.087297,0.133749,-0.09601,0.048464,-0.13161,-0.129183,0.091375,0.236553,-0.08999,-0.167535,0.162993,0.026481,0.085389,-0.067459,0.205715,-0.041263,-0.068821,0.021179,0.037398,0.118089,-0.085805,-0.059635,-0.085766,0.00154,0.054962,-0.056488,0.026021,-0.075606
1,0,0,0,0,0,0,0,0,0,0,3.756868,-0.036004,0.284354,-0.111224,0.000269,0.153114,-0.254828,0.117758,0.016879,0.023996,0.166234,-0.075938,0.054726,0.031138,-0.32535,-0.103591,0.263025,-0.027194,0.074124,-0.078245,0.028753,0.083868,0.076405,0.185906,-0.021958,-0.042514,0.107697,-0.033512,-0.043735,0.123931,0.073145,-0.012001,-0.142186,-0.113966,0.08116,0.005049,0.144715,0.084272,-0.012004,0.022321,-0.054024,0.06129,0.08518,0.054724,-0.129685,0.267824,-0.065034,-0.049334,-0.025262,0.207087
0,0,0,0,0,0,0,0,0,1,0,3.754665,-0.11977,0.247579,0.060049,-0.130092,-0.075625,-0.199333,0.004636,0.010853,0.107409,-0.350881,-0.596736,0.008472,0.125309,0.173457,-0.056386,0.155865,0.286406,0.610467,0.335582,-0.331905,-0.138119,-0.16577,0.349171,0.250215,-0.002948,0.180633,-0.446485,-0.04896,0.201785,-0.028874,0.023903,-0.312864,0.019176,-0.228494,0.051542,-0.030019,-0.127872,0.086288,-0.068147,0.013745,0.001283,-0.208312,-0.157083,0.097917,-0.148902,0.004094,-0.202745,-0.030319,0.056503
1,0,0,0,0,0,0,0,0,0,0,3.770981,-0.189203,0.082755,0.03852,-0.171412,0.077786,-0.243185,0.114384,0.018929,-0.005465,0.158441,-0.058337,0.083859,0.108491,-0.362093,-0.145958,0.275577,0.006507,0.104855,0.005732,0.004471,0.048312,0.036584,0.179883,0.028704,-0.051119,0.107984,-0.000293,-0.100876,-0.017654,0.064736,0.14652,-0.262378,-0.041911,0.130732,0.086507,0.200658,0.086428,0.048134,0.041329,-0.068878,0.053924,-0.005638,0.089838,-0.079314,0.346204,-0.110546,0.02289,-0.111438,0.185374
1,0,0,0,0,0,0,0,0,0,0,3.74942,0.025318,0.322551,-0.104945,0.043508,0.132176,-0.264964,0.108122,-0.003216,-0.016484,0.111518,-0.002133,0.010808,0.045612,-0.201331,-0.058844,0.024898,-0.031014,-0.036297,0.05771,-0.01046,0.121338,0.06023,0.092474,-0.015713,-0.08532,-0.054387,-0.050887,-0.056909,0.040991,-0.021745,0.031753,-0.073795,-0.004033,0.163205,0.01164,0.218643,0.035478,0.102598,0.058269,-0.006564,0.198438,-0.142894,0.031499,-0.06535,0.152183,-0.119823,-0.037938,-0.063311,0.072016
0,0,1,0,0,0,0,0,0,0,0,3.719987,0.122542,0.304811,0.029681,0.324758,0.15446,-0.58075,0.50013,-0.081959,0.092628,0.752859,-0.366024,0.146569,0.048748,-0.805344,-0.213098,0.470729,-0.099335,0.313265,-0.067481,0.257599,-0.336899,-0.216586,0.145305,0.071664,0.138886,-0.096582,0.188019,-0.305276,0.05398,0.049132,0.228594,-0.228924,0.206127,0.151574,0.050159,-0.265911,-0.150258,-0.183318,-0.093885,-0.056602,-0.390482,-0.191839,0.152905,0.219051,0.028485,0.145515,0.212006,0.135318,-0.029076
1,0,0,0,0,0,0,0,0,0,0,3.756919,-0.038318,0.273164,-0.080233,-0.078653,0.156972,-0.250429,0.067587,0.006894,-0.023998,0.032223,-0.131841,-0.00758,0.064287,-0.270453,-0.222716,0.066511,-0.173491,-0.01833,0.028116,-0.078809,0.198856,0.111072,0.114967,-0.191795,-0.058014,0.034089,0.021461,0.001623,-0.073356,-0.036121,-0.085083,-0.000655,-0.170627,0.19316,0.147734,0.374491,0.130035,0.047741,-0.007536,-0.065373,0.212983,0.024855,-0.059176,-0.096504,0.347789,-0.15239,0.039282,-0.028798,-0.028133
0,0,0,0,0,0,0,0,0,1,0,3.73283,-0.052608,0.245021,0.274476,-0.118064,-0.1695,-0.28486,0.018014,-0.015337,0.196644,-0.534777,-0.867277,-0.035164,0.181574,0.333593,-0.001808,0.319049,0.460218,0.811099,0.37746,-0.34547,-0.116815,-0.179476,0.407495,0.324546,-0.041268,0.29972,-0.487556,-0.113932,0.205715,-0.038612,-0.017755,-0.404904,0.039263,-0.313515,0.134806,-0.052862,-0.129713,0.102909,-0.093055,0.089868,-0.011537,-0.314599,-0.21863,0.146592,-0.231113,0.016544,-0.109677,-0.166154,0.105667
0,0,0,0,1,0,0,0,0,0,0,3.759592,-0.05001,0.317711,-0.153657,0.014794,0.102585,-0.239421,0.063369,0.015994,0.007558,0.139055,-0.007261,0.010892,-0.035835,-0.247687,-0.098342,0.145384,-0.069763,0.065354,-0.059401,0.068624,0.007147,0.080327,0.051538,-0.050283,-0.013222,0.019217,-0.038065,-0.01119,0.160894,0.046465,0.007623,-0.02499,-0.093025,0.068069,0.061641,0.069638,0.101702,-0.043389,0.072062,-0.056509,0.095869,0.087056,-0.068459,-0.035972,0.141871,0.066515,-0.039354,0.034529,0.087546
0,0,1,0,0,0,0,0,0,0,0,3.725518,0.049872,0.391203,0.154675,0.002283,-0.118943,-0.348702,0.029305,-0.030553,0.178874,-0.452162,-0.834534,-0.059876,0.116127,0.188447,-0.081833,0.245448,0.390011,0.808669,0.404275,-0.308767,-0.20004,-0.247832,0.370492,0.300715,-0.019341,0.338007,-0.466464,-0.214784,0.198846,-0.014471,0.001819,-0.490248,-0.073914,-0.180341,0.213222,0.004103,-0.148368,0.246452,-0.001261,0.08442,0.002767,-0.339783,-0.180578,0.137205,-0.139405,0.050935,-0.167284,-0.049404,0.103885
0,0,1,0,0,0,0,0,0,0,0,3.746243,0.011768,0.452011,-0.202036,0.211646,0.024664,-0.185005,0.229029,0.025039,0.005626,0.329157,-0.107418,0.099587,0.056109,-0.133181,-0.013968,-0.000915,-0.034522,0.043746,0.044437,0.048193,-0.072699,-0.126643,-0.014136,0.133139,0.062553,-0.103561,0.089206,-0.181479,0.007591,0.03449,0.073024,-0.126676,0.008682,0.046832,-0.097249,-0.185105,-0.302768,-0.008943,-0.092578,-0.030423,-0.211516,-0.262032,0.190969,0.119885,0.013326,0.007739,0.088995,0.14291,-0.053368
1,0,0,0,0,0,0,0,0,0,0,3.724065,0.208793,0.295626,0.048546,0.047511,0.338903,-0.522129,0.207239,-0.068945,-0.057611,0.172148,-0.079972,0.090289,0.097351,-0.538158,-0.304218,0.304907,-0.10414,0.037249,0.126131,-0.015461,0.247053,0.126576,0.295891,0.012051,-0.096406,0.008863,-0.064303,-0.019871,0.0055,-0.133723,0.002676,-0.177095,-0.094493,0.311528,0.166016,0.536573,0.185615,0.149363,0.052023,-0.126977,0.368113,-0.121626,0.132377,-0.181796,0.565008,-0.282945,-0.07599,-0.247163,0.181654
1,0,0,0,0,0,0,0,0,0,0,3.754836,-0.006959,0.400442,-0.202829,0.077754,0.092309,-0.266953,0.065413,-0.019082,0.029992,0.137384,-0.055859,0.028607,-0.065499,-0.25613,-0.088563,0.09584,-0.084937,0.069952,-0.044326,0.091245,-0.01884,0.060989,0.012274,-0.024899,-0.00959,-0.047026,-0.077073,-0.033217,0.179734,0.096451,-0.047691,-0.033518,-0.080835,0.096947,0.02495,0.005956,0.052162,-0.069688,0.126591,0.019383,0.05317,0.04058,-0.014177,-0.023073,0.062035,0.035923,-0.065308,0.044895,0.080732
0,0,1,0,0,0,0,0,0,0,0,3.757898,-0.072616,0.279622,-0.155176,0.080229,0.125886,-0.332159,0.123504,-0.025998,0.036516,0.280316,-0.148166,0.098629,-0.000168,-0.446047,-0.102442,0.217439,-0.077073,0.170475,-0.097836,0.181397,-0.126984,0.065626,0.045477,-0.021848,0.03578,0.001046,-0.051028,-0.079722,0.210184,0.145635,0.007638,0.051294,-0.000008,0.009658,0.048568,-0.027035,0.066927,-0.232792,0.07738,-0.003603,-0.11829,0.073928,-0.024261,0.057036,0.041828,0.098551,-0.015624,-0.060538,-0.011202
0,0,1,0,0,0,0,0,0,0,0,3.740459,0.023834,0.096623,-0.481153,-0.058039,-0.064429,-0.376724,0.096591,-0.031571,0.0012,0.349663,-0.218876,0.096725,-0.075538,-0.505486,-0.050504,0.197499,-0.089519,0.205434,-0.165747,0.236601,-0.211033,0.101508,-0.074359,0.062373,-0.053757,-0.011768,-0.129577,-0.011484,0.284877,0.246969,-0.149788,0.17432,-0.048998,-0.069018,0.108987,-0.104706,0.149369,-0.322521,0.137935,0.012415,-0.156747,0.250067,-0.151213,0.057358,-0.141573,0.220296,-0.068482,-0.042499,-0.045033
0,0,1,0,0,0,0,0,0,0,0,3.746217,-0.00076,0.164753,-0.407259,-0.049196,-0.037671,-0.293933,0.079538,-0.000267,0.019679,0.285314,-0.172397,0.071664,-0.089182,-0.381128,0.015977,0.169662,-0.075391,0.161147,-0.182926,0.202346,-0.170104,0.110069,-0.047928,0.03429,0.022174,-0.038275,-0.127172,0.033553,0.34209,0.250235,-0.215751,0.218032,-0.086965,-0.062248,0.074255,-0.156673,0.145825,-0.345731,0.203413,0.07521,-0.176508,0.269215,-0.13557,0.040402,-0.246827,0.323119,-0.147374,-0.017726,-0.096499
0,0,1,0,0,0,0,0,0,0,0,3.756099,-0.068009,0.264964,-0.128518,0.088832,0.126368,-0.381323,0.160323,-0.028445,0.046005,0.327252,-0.175767,0.0933,-0.005302,-0.518604,-0.124233,0.270569,-0.079145,0.175794,-0.100586,0.176496,-0.137165,0.071708,0.076892,-0.015563,0.041401,0.010588,-0.03193,-0.083865,0.191312,0.135421,0.026048,0.014483,-0.004194,0.021676,0.070177,-0.01141,0.063963,-0.250608,0.082634,-0.018486,-0.113035,0.107387,-0.024802,0.050168,0.072375,0.090686,-0.014412,-0.076779,0.007674
0,0,0,0,1,0,0,0,0,0,0,3.762468,-0.078685,0.353485,-0.237558,0.056606,0.080897,-0.233028,0.020269,0.014886,0.001155,0.138554,-0.01944,-0.006845,-0.052997,-0.215654,-0.04264,0.054657,-0.061168,0.097551,-0.067927,0.088587,-0.066229,0.060445,-0.036608,-0.01969,0.059449,-0.075465,-0.11518,0.06406,0.237822,0.055914,-0.013492,0.188689,0.030231,-0.044942,-0.005233,-0.006537,0.00243,-0.223289,0.04672,0.071146,-0.121162,0.096937,-0.072548,0.028209,-0.078949,0.110409,-0.058255,-0.023743,-0.053585
0,0,1,0,0,0,0,0,0,0,0,3.764538,-0.098093,0.336982,-0.223039,0.039123,0.068254,-0.202462,0.045313,0.016043,0.013255,0.151404,-0.04635,0.026863,-0.032163,-0.200658,-0.028851,0.036716,-0.069133,0.082868,-0.053468,0.130057,-0.087834,0.042184,-0.015878,-0.007051,0.044831,-0.057966,-0.091939,0.033062,0.201461,0.064547,-0.031121,0.101023,0.018704,-0.027804,0.035346,-0.066133,-0.044072,-0.182098,0.0537,0.050311,-0.124583,0.042858,-0.064196,0.049169,-0.092415,0.117778,-0.011488,0.051401,-0.067209
1,0,0,0,0,0,0,0,0,0,0,3.748906,0.004399,0.211329,-0.011674,-0.012202,0.21795,-0.419829,0.126706,-0.025099,-0.058636,0.152765,-0.046038,0.002443,0.079282,-0.411591,-0.22798,0.205845,-0.071313,0.013032,0.093318,-0.007503,0.188175,0.118359,0.144612,-0.098291,-0.109449,0.019665,0.004824,0.00771,-0.004003,-0.097186,0.000646,-0.127271,-0.143637,0.277847,0.156433,0.417919,0.17016,0.076067,0.031688,-0.068422,0.303019,-0.000674,-0.003823,-0.152799,0.544367,-0.288482,-0.020639,-0.173429,0.134909
